Claim ID,Claim,Source,Node1,Node2,Label
19,358,wiki_real,generally Tuareg Tinariwen,worldwide  success,had
19,358,wiki_real,Finally staïfi music,unique  kind,born
19,358,wiki_real,several Raï music,western  Algeria,is
19,358,wiki_real,Rap,significant  growth,experiencing
19,358,wiki_real,Cinema,weak cinema distribution,seen
19,358,wiki_real,financial  support,national Cultural production,plays
19,358,wiki_real,FDATIC,98  films,subsidised
19,358,wiki_real,AARC,42 feature films,supported
19,358,wiki_real,21  films,repertoire,were
19,358,wiki_real,Days,highest European Union,recorded
19,358,wiki_real,Algeria,Algerian Palme Algiers,won
19,358,wiki_real,Algerian  cuisine,,is
19,358,wiki_real,country,Rome,considered
19,358,wiki_real,It,varied  seasons,offers
19,358,wiki_real,main  they,always  country,uses
19,358,wiki_real,where  cereals,,is
19,358,wiki_real,Algerian  cuisine,seasonal  vegetables,varies
19,358,wiki_real,It,meat,prepared
19,358,wiki_real,,dishes,Among
19,358,wiki_real,widely  it,added  spices,used
19,358,wiki_real,Cakes,Europe,marketed
19,358,wiki_real,traditional  cakes,also  family,made
19,358,wiki_real,,cakes,are
19,358,wiki_real,Algerian  pastry,Tunisian  cakes,contains
19,358,wiki_real,home bread products,such  Kessra,include
19,358,wiki_real,often street food,mhadjeb,meals
19,358,wiki_real,Various  games,antiquity,existed
19,358,wiki_real,people,El Kherba El khergueba,played
19,358,wiki_real,checkers,Algerian chess culture,are
19,358,wiki_real,Racing,cultural rifle Algerians,are
19,358,wiki_real,Algerian gold medalist,1928 Boughera El Marathon,is
19,358,wiki_real,second Algerian Medalist,1956 Summer Melbourne,was
19,358,wiki_real,Taoufik all,middle distance running,were
19,358,wiki_real,Football,popular  Algeria,is
19,358,wiki_real,Several  names,Lakhdar Belloumi,engraved
19,358,wiki_real,,1982 FIFA World Cup,team
19,358,wiki_real,several football clubs,continental club ES Sétif,won
19,358,wiki_real,Algerian Football Federation,national football team,is
19,358,wiki_real,,related General bibliography Ageron,See
19,358,wiki_real,,Modern Present,Algeria
19,358,wiki_real,,Michael Brett,Translated
19,358,wiki_real,,,London
19,358,wiki_real,,,Aghrout
19,358,wiki_real,,Algeria  Transition,Prospects
19,358,wiki_real,,,Routledge
19,358,wiki_real,,,Bennoune
19,358,wiki_real,,Contemporary Algeria,Making
19,358,wiki_real,,,Cambridge
19,358,wiki_real,,,Frantz
19,358,wiki_real,,Earth,Wretched
19,358,wiki_real,,,Press
19,358,wiki_real,,,ASIN
19,358,wiki_real,,,Horne
19,358,wiki_real,,Savage Peace,War
19,358,wiki_real,,,Adult
19,358,wiki_real,,,Laouisset
19,358,wiki_real,,Iron Retrospective Industry,Study
19,358,wiki_real,,,City
19,358,wiki_real,,,.
19,358,wiki_real,,,Roberts
19,358,wiki_real,,,Battlefield
19,358,wiki_real,,Broken Polity,Studies
19,358,wiki_real,,,London
19,358,wiki_real,,,Books
19,358,wiki_real,,,Ruedy
19,358,wiki_real,,Modern Nation,Algeria
19,358,wiki_real,,,Bloomington
19,358,wiki_real,,,Stora
19,358,wiki_real,,,Algeria
19,358,wiki_real,,,Ithaca
19,358,wiki_real,,,Press
19,358,wiki_real,,,Sidaoui
19,358,wiki_real,,,Politics
19,358,wiki_real,,,Religion
19,358,wiki_real,,,Farnham
19,358,wiki_real,,,Publishing
19,358,wiki_real,,Official First Ministry Algeria,links
19,358,wiki_real,,,Factbook
19,358,wiki_real,,,Agency
19,358,wiki_real,Algeria,1962 Africa Africa,profile
20,359,wiki_real,This,1957 novel Atlas Shrugged,is
20,359,wiki_real,following,major  novel,are
20,359,wiki_real,Dagny Taggart,novel,is
20,359,wiki_real,She,Taggart brother,is
20,359,wiki_real,Dagny,railroad,is
20,359,wiki_real,Francisco d'Anconia,largest copper mining operation,is
20,359,wiki_real,He,first Dagny Taggart,is
20,359,wiki_real,exceptional  Francisco,skilled d'Anconia industrialists,dubbed
20,359,wiki_real,He,Hugh Akston,was
20,359,wiki_real,still  he,wealth,began
20,359,wiki_real,Later  Francisco,d'Anconia reach,bankrupts
20,359,wiki_real,full  name,Andres Sebastián d'Anconia,given
20,359,wiki_real,John Galt,male Atlas Shrugged,is
20,359,wiki_real,menial Taggart who,important Dagny Taggart,appears
20,359,wiki_real,Only  side,novel,given
20,359,wiki_real,Later  reader,true  identity,discovers
20,359,wiki_real,where Century Motor he,novel  payment,worked
20,359,wiki_real,prototype,Dagny Taggart,found
20,359,wiki_real,where  he,skillful business leadership,concealed
20,359,wiki_real,third broadcast which,Objectivism,given
20,359,wiki_real,,Hank Rearden Hank,Henry
20,359,wiki_real,Rearden,central Atlas Shrugged,is
20,359,wiki_real,He,stronger Rearden steel,owns
20,359,wiki_real,He,wife,lives
20,359,wiki_real,Rearden,planted John strike,represents
20,359,wiki_real,Eddie Eddie Willers,Taggart Transcontinental,is
20,359,wiki_real,father,Taggarts,worked
20,359,wiki_real,He,completely Taggart Transcontinental,is
20,359,wiki_real,Willers,moral  creations,possess
20,359,wiki_real,captive Dagny Willers,collapse,maintains
20,359,wiki_real,world Ragnar Danneskjöld who,United Europe,One
20,359,wiki_real,rightful  they,enough  world,have
20,359,wiki_real,difficult income he,several  years,makes
20,359,wiki_real,outside  which,retired film star,kept
20,359,wiki_real,other  he,perspective,views
20,359,wiki_real,closely  book,published  text,were
20,359,wiki_real,wherein Victor hero,Danneskjöld,admitted
20,359,wiki_real,published  Danneskjöld,last Hank chapter,seen
20,359,wiki_real,,Taggart Transcontinental,Taggart
20,359,wiki_real,Taggart,operational influence own,is
20,359,wiki_real,He,moral Dagny beliefs,relies
20,359,wiki_real,he,Dagny,is
20,359,wiki_real,he,this,leads
20,359,wiki_real,mental  he,longer  respect,suffers
20,359,wiki_real,unsupportive Hank who,own  value,seeks
20,359,wiki_real,when  she,James sister,achieves
20,359,wiki_real,Gift which,Rearden others,used
20,359,wiki_real,sexual James Hank,her,uses
20,359,wiki_real,who,State Science Institute,is
20,359,wiki_real,You,productive  book,uses
20,359,wiki_real,He,twice Rearden Metal,clashes
20,359,wiki_real,Rearden,Steel Unification Plan,is
20,359,wiki_real,Ferris,Ferris Persuader,hosts
20,359,wiki_real,Ferris,Galt,uses
20,359,wiki_real,which,brute  looters,represents
20,359,wiki_real,,former Francisco d'Anconia,Stadler
20,359,wiki_real,since sell who,social  free,become
20,359,wiki_real,where State Science inventions,based Project X,works
20,359,wiki_real,drunkenly Project it,100 mile radius,killed
20,359,wiki_real,J. Robert Rand,nuclear  weapons,was
20,359,wiki_real,human  who,better  good,represents
20,359,wiki_real,reluctantly  who,trading favours,Mouch
20,359,wiki_real,he,senior Economic Planning,given
20,359,wiki_real,Top that,eventually Economic country,becomes
20,359,wiki_real,prior  I,it,is
20,359,wiki_real,I,wider  powers,need
20,359,wiki_real,secondary  characters,also  novel,appear
20,359,wiki_real,Hugh Akston,great  reason,identified
20,359,wiki_real,where Patrick Henry he,Francisco d'Anconia,was
20,359,wiki_real,He,father three,was
20,359,wiki_real,Francisco,him,is
20,359,wiki_real,he,earlier  century,thought
20,359,wiki_real,He,extremely roadside job,works
20,359,wiki_real,true  he,enthusiastic Taggart Transcontinental,rejects
20,359,wiki_real,He,Aristotle,based
20,359,wiki_real,who,country Taggart trips,is
20,359,wiki_real,him,guest,allows
20,359,wiki_real,she,true John background,is
20,359,wiki_real,Calvin Atwood,Light  strike,is
20,359,wiki_real,Rome  who,Century Motor Company,is
20,359,wiki_real,Orren Boyle,James Taggart,is
20,359,wiki_real,He,San Sebastián Mines,is
20,359,wiki_real,He,failed steel industry,disappears
20,359,wiki_real,Laura Bradford,,is
20,359,wiki_real,She,Taggart Tunnel disaster,is
20,359,wiki_real,chief Taggart who,Taggart Tunnel disaster,is
20,359,wiki_real,night John Galt Line,greatest  success,is
20,359,wiki_real,he,heroic Taggart Transcontinental,marries
20,359,wiki_real,Jim she,railroad,is
20,359,wiki_real,she,Dagny,puts
20,359,wiki_real,Shortly  she,evil stone him,commits
20,359,wiki_real,how  pay,Century Motor Company,was
20,359,wiki_real,later  he,later  things,knocked
20,359,wiki_real,Emma Chalmers,Kip death,gains
20,359,wiki_real,she,growing railroad freight harvest,starts
20,359,wiki_real,also soybean crop,storage,reaches
20,359,wiki_real,Washington who,California,is
20,359,wiki_real,that,diesel engine,encounters
20,359,wiki_real,demands,eight mile tunnel,lead
20,359,wiki_real,result,Taggart Tunnel,is
20,359,wiki_real,Dan Conway,aged Durango railroad,is
20,359,wiki_real,only  he,only  thing,is
20,359,wiki_real,he,quiet  books,loses
20,359,wiki_real,John resignation,personal  own,is
20,359,wiki_real,Ken Danagger,Danagger Pennsylvania,owns
20,359,wiki_real,later strike Dagny,him,helps
20,359,wiki_real,Quentin Daniels,enterprising John motor,is
20,359,wiki_real,same John Galt,same  reasons,withdraws
20,359,wiki_real,pursuit,Gulch,leads
20,359,wiki_real,Galt,younger  physics,recognizes
20,359,wiki_real,Sebastian  d'Anconia,16th d'Anconia dynasty,was
20,359,wiki_real,,freely  palace,Escaped
20,359,wiki_real,small South which,mining empire,Started
20,359,wiki_real,Eventually  who,him,sent
20,359,wiki_real,Dagny Taggart,Nathaniel Taggart,is
20,359,wiki_real,respective  ancestors,other,remarks
20,359,wiki_real,he,"3,000  copies",called
20,359,wiki_real,artists,"10,000  copies",complains
20,359,wiki_real,Dagny Taggart,,is
20,359,wiki_real,grocery she,disheveled  hair,described
20,359,wiki_real,she,,says
20,359,wiki_real,when  one,one  mind,believes
20,359,wiki_real,Ayn Fishwife,like Atlas Shrugged,is
20,359,wiki_real,So too Leonard Peikoff,,says
20,359,wiki_real,few Hammond that,top quality vehicles,runs
20,359,wiki_real,He,eventually  strike,quits
20,359,wiki_real,favorite Dagny who,greatest  triumph,is
20,359,wiki_real,Halley,struggling  composer,spent
20,359,wiki_real,first  who,it,performed
20,359,wiki_real,greatest opera house,greatest  ovation,performed
20,359,wiki_real,day  Halley,music,retired
20,359,wiki_real,later  he,Gulch,revealed
20,359,wiki_real,Mrs. William Hastings,chief Century Motor Company,is
20,359,wiki_real,shortly  Galt,strike,quit
20,359,wiki_real,Dagny,Hugh Akston,allows
20,359,wiki_real,famous brain who,new  strokes,is
20,359,wiki_real,medical  system,government control,joined
20,359,wiki_real,other  he,major Hank Rearden,is
20,359,wiki_real,Lee Hunsacker,when Century Motor Company,is
20,359,wiki_real,that,eventually Judge strike,files
20,359,wiki_real,constantly  one,ever  chance,laments
20,359,wiki_real,late Hank that,business,is
20,359,wiki_real,she,other  same,do
20,359,wiki_real,walking  freedom,walking  idea,is
20,359,wiki_real,he,Taggart Tunnel disaster,dies
20,359,wiki_real,Owen Kellogg,New York,is
20,359,wiki_real,He,competent Dagny staff,catches
20,359,wiki_real,him,sorry Ohio Division,decides
20,359,wiki_real,he,job,informs
20,359,wiki_real,Owen Kellogg,,reaches
20,359,wiki_real,Fred Kinnan,looter cabal,is
20,359,wiki_real,however  Kinnan,purpose,is
20,359,wiki_real,Kinnan,true  himself,is
20,359,wiki_real,he,what,expresses
20,359,wiki_real,Galt,people,admits
20,359,wiki_real,Paul Larkin,aged Rearden family,is
20,359,wiki_real,He,other  Rearden,meets
20,359,wiki_real,he,them,knows
20,359,wiki_real,bank,then Community government,heads
20,359,wiki_real,who,production,is
20,359,wiki_real,modern  one,modern  which,is
20,359,wiki_real,melody,,believes
20,359,wiki_real,He,cultural Lillian elite,is
20,359,wiki_real,when Dagny Taggart,operation,is
20,359,wiki_real,Pat Logan,first John Galt Line,is
20,359,wiki_real,He,,strikes
20,359,wiki_real,she,secretly pirate Ragnar Danneskjöld,is
20,359,wiki_real,who,San Sebastian Line,is
20,359,wiki_real,so  he,new Rio Norte Line,plans
20,359,wiki_real,later  he,Gulch,discovers
20,359,wiki_real,Cuffy Meigs,railroad business,is
20,359,wiki_real,lucky  he,impervious  thought,carries
20,359,wiki_real,Meigs,last Mississippi himself,seizes
20,359,wiki_real,Dave Mitchum,hired Taggart Transcontinental,is
20,359,wiki_real,He,partially Taggart Tunnel disaster,is
20,359,wiki_real,Chick Morrison,Morale government,holds
20,359,wiki_real,when  society,Tennessee,quits
20,359,wiki_real,he,,consider
20,359,wiki_real,Horace Bussby Mowen,Switch  Connecticut,is
20,359,wiki_real,he,other  society,is
20,359,wiki_real,Dagny Taggart,Rearden Metal,hires
20,359,wiki_real,He,unproven  contract,is
20,359,wiki_real,public  he,alternative  source,discontinues
20,359,wiki_real,mysteriously  he,incompetent court applicant,is
20,359,wiki_real,he,entire  strike,liquidated
20,359,wiki_real,where  Gulch,legal  land,is
20,359,wiki_real,derogatory  Mulligan,compliment,was
20,359,wiki_real,American  who,incompetent loan applicant,is
20,359,wiki_real,he,strike,retired
20,359,wiki_real,contradicting United States that,trade,seen
20,359,wiki_real,Dagny Taggart,Rearden Metal,is
20,359,wiki_real,Dagny,better  country,is
20,359,wiki_real,anything,enough muscle power,believes
20,359,wiki_real,He,human  achievement,sees
20,359,wiki_real,they,just  people,relies
20,359,wiki_real,Ted Nielsen,Nielsen Motors,is
20,359,wiki_real,He,producer motor factory,goes
20,359,wiki_real,when  she,first  time,finds
20,359,wiki_real,wealthy  who,sexual James Taggart,is
20,359,wiki_real,deliberately  that,social  position,is
20,359,wiki_real,Dr. Potter,undefined State Science Institute,holds
20,359,wiki_real,He,Rearden Metal,sent
20,359,wiki_real,Dr. Simon Pritchett,leading Patrick Henry age,is
20,359,wiki_real,nothing,philosopher,is
20,359,wiki_real,name,Philadelphia,lives
20,359,wiki_real,whenever charity she,charity Rearden,involved
20,359,wiki_real,She,weak  son,dotes
20,359,wiki_real,Philip Rearden,younger Hank Rearden,is
20,359,wiki_real,He,completely  him,lives
20,359,wiki_real,He,charity,is
20,359,wiki_real,Dwight Sanders,high quality strike,owns
20,359,wiki_real,Bertram Scudder,editorial  magazine,is
20,359,wiki_real,typically  he,specific  innuendo,bashes
20,359,wiki_real,He,Hank Rearden,wrote
20,359,wiki_real,He,also Opportunity Bill,is
20,359,wiki_real,important  thing,brother him,claims
20,359,wiki_real,Dagny Taggart,radio show,loses
20,359,wiki_real,Claude Slagenhop,political Lillian friends,is
20,359,wiki_real,just  this,action,believes
20,359,wiki_real,Global  Progress,Opportunity Bill,is
20,359,wiki_real,Gerald,surviving Century Motor Company,are
20,359,wiki_real,payment  that,bankruptcy,instituted
20,359,wiki_real,failure,entirely  workers,continue
20,359,wiki_real,Eric,pathological  desire,was
20,359,wiki_real,he,man,committed
20,359,wiki_real,always  he,lavish company funds,claims
20,359,wiki_real,who,own,described
20,359,wiki_real,Andrew Stockton,Stockton Stockton,runs
20,359,wiki_real,he,Gulch,opens
20,359,wiki_real,Nat  Taggart,Taggart Transcontinental,was
20,359,wiki_real,He,other government profit,built
20,359,wiki_real,He,wealthiest penniless country,began
20,359,wiki_real,He,government stairs,earned
20,359,wiki_real,He,hated  time,was
20,359,wiki_real,when dollar she,strike,inspired
20,359,wiki_real,he,Great Northern Railroad,suspected
20,359,wiki_real,Mr. Thompson,United States,is
20,359,wiki_real,He,undistinguished  look,is
20,359,wiki_real,He,public  relations,knows
20,359,wiki_real,honorable  character,honorable  which,indicate
20,359,wiki_real,Lester Tuck,train California,is
20,359,wiki_real,He,Taggart Tunnel disaster,dies
20,359,wiki_real,Clem Weatherby,Taggart Transcontinental,is
20,359,wiki_real,least government he,real  trains,considers
20,359,wiki_real,however  he,own  bosses,notices
20,359,wiki_real,Wet Nurse,young  mills,is
20,359,wiki_real,he,producers,transforms
20,359,wiki_real,just government he,government Rearden,shot
20,359,wiki_real,Ellis Wyatt,Wyatt Oil,is
20,359,wiki_real,more  what,more  oil,revived
20,359,wiki_real,which,directly  business,is
20,359,wiki_real,I,it,leaving
20,359,wiki_real,,,Take
20,359,wiki_real,It,,'s
20,359,wiki_real,it,Torch,resists
20,359,wiki_real,Later  Dagny,Gulch,meets
20,359,wiki_real,,Literary Fictional socialites 1957,Website
21,569,wiki_real,Anthropology,human  species,is
21,569,wiki_real,Social  anthropology,cultural anthropology norms,studies
21,569,wiki_real,sociocultural  anthropology,,used
21,569,wiki_real,how anthropology language,social  life,studies
21,569,wiki_real,Biological  anthropology,biological  humans,studies
21,569,wiki_real,Archaeological  anthropology,physical  evidence,studies
21,569,wiki_real,Europe archaeology,such  history,considered
21,569,wiki_real,abstract noun anthropology,first  history,attested
21,569,wiki_real,present  use,first Magnus Hundt,appeared
21,569,wiki_real,New Latin,Greek  words,ánthrōpos
21,569,wiki_real,adjectival form,Aristotle,appeared
21,569,wiki_real,It,18th  century,began
21,569,wiki_real,19th  Bartholins,Quatrefages de Bréau,occurred
21,569,wiki_real,lived  organizations,anthropologists,formed
21,569,wiki_real,Société Ethnologique de Paris,term 1839,formed
21,569,wiki_real,members,,were
21,569,wiki_real,Société,1848,abandoned
21,569,wiki_real,Meanwhile Ethnological Society,break Protection Society,founded
21,569,wiki_real,anthropologists,times,were
21,569,wiki_real,They,international  connections,maintained
21,569,wiki_real,Anthropology,19th  century,are
21,569,wiki_real,subject  similarities,unknown  them,beginning
21,569,wiki_real,Charles they,Charles everything,was
21,569,wiki_real,he,wild,arrived
21,569,wiki_real,Darwin,late  1850s,unveiled
21,569,wiki_real,,social  sciences,was
21,569,wiki_real,Paul Broca,first de 1859,was
21,569,wiki_real,immediate  French,immediate  Transformisme,became
21,569,wiki_real,definition,human  nature,became
21,569,wiki_real,today,speech,taken
21,569,wiki_real,other  which,speech,wanted
21,569,wiki_real,He,today speech him,discovered
21,569,wiki_real,German  philosopher,six volume work,was
21,569,wiki_real,title,soon Primitive Peoples,translated
21,569,wiki_real,two  volumes,,published
21,569,wiki_real,,Waitz  man,defined
21,569,wiki_real,new  which,comparative  him,points
21,569,wiki_real,data,experimentation,stresses
21,569,wiki_real,history,well  comparison,are
21,569,wiki_real,same  laws,men,is
21,569,wiki_real,Waitz,British  ethnologists,was
21,569,wiki_real,away Anthropological henceforward,new  anthropology,broke
21,569,wiki_real,It,general  existence,was
21,569,wiki_real,Representatives,French Société,were
21,569,wiki_real,new Anthropological Hunt,standard,stressed
21,569,wiki_real,,cultural Edward Burnett anthropology,were
21,569,wiki_real,Previously  Edward,ethnologist,referred
21,569,wiki_real,Similar  organizations,other Italian Anthropology,followed
21,569,wiki_real,majority,these,were
21,569,wiki_real,notable  exception,vituperative Rudolph evolutionists,was
21,569,wiki_real,conclusions,empirical  foundation,insisted
21,569,wiki_real,19th  proliferation,own  membership,occurred
21,569,wiki_real,major  theorists,organizations,belonged
21,569,wiki_real,They,higher anthropology learning,supported
21,569,wiki_real,educational  institutions,13  anthropology,had
21,569,wiki_real,None,75 faculty department,were
21,569,wiki_real,,,centuries
21,569,wiki_real,meager  statistic,thousands anthropology number,expanded
21,569,wiki_real,Anthropology,major  dozens,diversified
21,569,wiki_real,specific  presence,final  scene,stimulate
21,569,wiki_real,organization,global  level,reached
21,569,wiki_real,national Anthropological that,dozen  nations,contains
21,569,wiki_real,in Great they,experiential  research,distinguished
21,569,wiki_real,Cultural  anthropology,cultural  critiques,emphasized
21,569,wiki_real,This,colonial gender multiculturalism,been
21,569,wiki_real,well research that,anthropological  fieldwork,is
21,569,wiki_real,British Commonwealth tradition,social  anthropology,tends
21,569,wiki_real,United anthropology,20th Franz century,divided
21,569,wiki_real,fields,different  methodologies,overlap
21,569,wiki_real,European  countries,more Adam F. 1783,tended
21,569,wiki_real,sociocultural  that,European  tradition,referred
21,569,wiki_real,Fields Anthropology,global  humanities,is
21,569,wiki_real,evolutionary Homo past,social  relations,builds
21,569,wiki_real,Early  anthropology,such Islamic Golden Age,originated
21,569,wiki_real,such  anthropology,cognitive  science,been
21,569,wiki_real,Sociocultural Clifford anthropology,modern  societies,influenced
21,569,wiki_real,positivist  that,largely  discipline,was
21,569,wiki_real,enduring  questions,cultural  anthropology,came
21,569,wiki_real,archaeology,contrast,remained
21,569,wiki_real,fields,several  decades,lacked
21,569,wiki_real,Sociocultural  anthropology,cultural  anthropology,draws
21,569,wiki_real,social  anthropology,individuals,is
21,569,wiki_real,social  anthropology,more  sociology,is
21,569,wiki_real,it,such  minorities,helps
21,569,wiki_real,hard  categories,considerable  degree,is
21,569,wiki_real,Inquiry,cultural  symbols,guided
21,569,wiki_real,Accepting,cultural  comparison,moderates
21,569,wiki_real,project,often  ethnography,accommodated
21,569,wiki_real,Ethnography,ethnographic  research,refer
21,569,wiki_real,ethnography,long term community,based
21,569,wiki_real,Participant  observation,social  anthropology,is
21,569,wiki_real,Ethnology,different  cultures,involves
21,569,wiki_real,process,etic participant view,be
21,569,wiki_real,sociocultural  kinship,sociocultural  anthropology,is
21,569,wiki_real,economic gender which,linguistic  anthropology,covers
21,569,wiki_real,Comparison,industrialized  West,is
21,569,wiki_real,Standard - Cultural Sample,such  cultures,includes
21,569,wiki_real,Biological  anthropology,biological  dimensions,are
21,569,wiki_real,biological  that,genetic  variation,examines
21,569,wiki_real,study,human  material,is
21,569,wiki_real,Artifacts,past  societies,are
21,569,wiki_real,material,human  behavior,examine
21,569,wiki_real,Linguistic  anthropology,social  language,seeks
21,569,wiki_real,that,sociocultural  processes,is
21,569,wiki_real,Linguistic  anthropologists,related  sociolinguistics,draw
21,569,wiki_real,Ethnography Ethnography,social  interaction,is
21,569,wiki_real,participant  ethnographer,social  interactions,involves
21,569,wiki_real,Ethnography,first hand experience,views
21,569,wiki_real,general  ethnography,fidelity,distinguishes
21,569,wiki_real,fields,one,argues
21,569,wiki_real,,cultural art phenomenon,topics
21,569,wiki_real,Western  categories,Western  contexts,noted
21,569,wiki_real,formal  which,aesthetic  qualities,focused
21,569,wiki_real,Primitive Art,specific Cultural aesthetics,are
21,569,wiki_real,Media anthropology,mass mass media,emphasizes
21,569,wiki_real,types,everyday media media,explored
21,569,wiki_real,other internet which,such development work,include
21,569,wiki_real,new  presences,early  1990s,is
21,569,wiki_real,broadly  that,sound  component,is
21,569,wiki_real,Ethnomusicology,such  teaching,used
21,569,wiki_real,18th ethnomusicology it,Dutch scholar Jaap 1950,introduced
21,569,wiki_real,Later  influence,periodical  Ethnomusicology,spawned
21,569,wiki_real,study,ethnographic  mid-1990s,concerned
21,569,wiki_real,visual  anthropology,mass  media,encompasses
21,569,wiki_real,Visual  representations,visual cave anthropology,included
21,569,wiki_real,Economic  anthropology,historic  scope,attempts
21,569,wiki_real,complex  it,complex  which,has
21,569,wiki_real,origins,giving market exchange,begin
21,569,wiki_real,Economic Anthropology,most  exchange,remains
21,569,wiki_real,school,Political contrast,focuses
21,569,wiki_real,primitivist  they,anthropological  perspective,abandoned
21,569,wiki_real,Political  economy,capitalist  societies,is
21,569,wiki_real,Political  economy,social  structure,introduced
21,569,wiki_real,main  areas,interest,developed
21,569,wiki_real,capitalist  that,tribal  stereotypes,concerned
21,569,wiki_real,work,affluent hunter image,did
21,569,wiki_real,vast  many,such  Vietnam,concerned
21,569,wiki_real,third  area,capitalist world system,was
21,569,wiki_real,political  economists,industrial  world,have
21,569,wiki_real,Applied  anthropology,practical  problems,refers
21,569,wiki_real,instrumental  which,direct  policy,is
21,569,wiki_real,anthropological  it,participating researcher community,includes
21,569,wiki_real,It,critical development development,related
21,569,wiki_real,Development Anthropology,critical  perspective,tends
21,569,wiki_real,key development goal,poverty,addressed
21,569,wiki_real,,Why  plans,is
21,569,wiki_real,so  it,so  history,are
21,569,wiki_real,Why  development,internal  basis,is
21,569,wiki_real,human Kinship it,social  relationships,refer
21,569,wiki_real,anthropology,descent descent groups,developed
21,569,wiki_real,Broadly kinship patterns,also  marriage,considered
21,569,wiki_real,you,different  families,have
21,569,wiki_real,they,DNA,have
21,569,wiki_real,This,,called
21,569,wiki_real,they,family,have
21,569,wiki_real,people,biological  families,are
21,569,wiki_real,linguistic field that,scholarly hiring knowledge,is
21,569,wiki_real,Western  perspectives,white  Europe,engages
21,569,wiki_real,peripheral  perspectives,Western outsider world,ignored
21,569,wiki_real,Exploring,feminist  anthropology,is
21,569,wiki_real,81  %,first wave life,stated
21,569,wiki_real,correction,feminist  theory,include
21,569,wiki_real,Feminist  anthropologists,often  societies,concerned
21,569,wiki_real,Gender constructs,when  sexism,are
21,569,wiki_real,female  who,1960s,was
21,569,wiki_real,black United life,thereby United way,studied
21,569,wiki_real,However Zora Neale Hurston,anthropological Franz Caribbean,trained
21,569,wiki_real,which,childbirth  cultures,is
21,569,wiki_real,interdisciplinary  which,human  health,is
21,569,wiki_real,William Caudell,medical  anthropology,believed
21,569,wiki_real,Currently  research,main growth whole,is
21,569,wiki_real,physical  that,illness,focuses
21,569,wiki_real,other  that,cultural research psychiatry,are
21,569,wiki_real,how food changes,latter,is
21,569,wiki_real,then food interplay,historical  globalization,is
21,569,wiki_real,Nutritional  status,given work performance people,affects
21,569,wiki_real,interdisciplinary  that,cultural  processes,is
21,569,wiki_real,subfield,human shape cognition,tends
21,569,wiki_real,how  understanding,cultural  processes,examines
21,569,wiki_real,Cognitive  anthropology,cultural  forms,seeks
21,569,wiki_real,people,them,concerned
21,569,wiki_real,Transpersonal Transpersonal anthropology,altered  consciousness,studies
21,569,wiki_real,transpersonal  field,altered  consciousness,is
21,569,wiki_real,However  field,extraordinary  experiences,differs
21,569,wiki_real,Political  anthropology,political  societies,concerns
21,569,wiki_real,social  presence,local  phenomena,started
21,569,wiki_real,political  themes,main  levels,meant
21,569,wiki_real,political  that,regulated client relations,continued
21,569,wiki_real,Secondly  anthropologists,political  institutions,started
21,569,wiki_real,it,state,developed
21,569,wiki_real,comparative  work,Negara,is
21,569,wiki_real,Legal Legal anthropology,social  ordering,specializes
21,569,wiki_real,anthropological  research,narrowly conflict management,focused
21,569,wiki_real,recent  applications,human  rights,include
21,569,wiki_real,Hawaii Pacific ability,social  change,created
21,569,wiki_real,Nature,annual American Anthropological 1993,originated
21,569,wiki_real,group,closely Social Science,related
21,569,wiki_real,1985 Cyborg Manifesto,philosophical  term,considered
21,569,wiki_real,reflexively  it,reflexively  what,humankind
21,569,wiki_real,where era anthropology,various era areas,is
21,569,wiki_real,It,sometimes material culture,grouped
21,569,wiki_real,field,thus  emphases,is
21,569,wiki_real,These,techno anthropology,include
21,569,wiki_real,Ecological anthropology,cultural  environments,defined
21,569,wiki_real,field,also  humans,defined
21,569,wiki_real,how  environments,space,helped
21,569,wiki_real,contemporary  perspective,cultural  today,is
21,569,wiki_real,Many,more  culture,characterize
21,569,wiki_real,focus  interpretation,corporate  land,used
21,569,wiki_real,Often  observer,active  struggle,become
21,569,wiki_real,Such,environmental Hyde Park,is
21,569,wiki_real,Social sciences,interdisciplinary  environment,provide
21,569,wiki_real,distinguishing Anthropology research feature,indigenous  societies,describes
21,569,wiki_real,Anthropological theory,human  condition,is
21,569,wiki_real,cartesian relativist which,increased nature culture barriers,describes
21,569,wiki_real,Environmental  discourse,high  globalization,appears
21,569,wiki_real,troubling  problem,western  countries,borrowing
21,569,wiki_real,Anthropology  discourse,distinct  discipline,become
21,569,wiki_real,environmental problems anthropology,human  ecology,be
21,569,wiki_real,environmental  problems,central  place,is
21,569,wiki_real,anthropology,environmental  definitions,is
21,569,wiki_real,typically  environment,human  activities,refers
21,569,wiki_real,Environmentalism,many  ways,expressed
21,569,wiki_real,cultural resource environmentalism,culture,open
21,569,wiki_real,Historical Ethnohistory,historical  records,is
21,569,wiki_real,ethnic  that,ethnic  groups,is
21,569,wiki_real,Ethnohistory,historical  foundation,uses
21,569,wiki_real,historical  methods,standard  documents,go
21,569,wiki_real,Practitioners,enduring museum names,recognize
21,569,wiki_real,Religion  anthropology,religious  cultures,involves
21,569,wiki_real,human  that,it,assumes
21,569,wiki_real,Urban anthropology,urbanization,concerned
21,569,wiki_real,traditional 1960s anthropologists,urban  definition,quotes
21,569,wiki_real,social  processes,closer Third homes,brought
21,569,wiki_real,,social  cities,are
